Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,CLTV,Income per capita
0,1,1,0,-1.2774445836787656,0,1,0,0,0,0,0,0,0,0,1,2,-1.328164413051698,-0.9964714080271831,1,0.8256351688285759,-1.384929619318896
1,0,0,0,1.2879383306831464,1,2,1,0,2,0,2,2,2,1,1,1,1.3589613362169235,2.0401587285577603,1,0.39705401686881575,-0.2181839728449376
1,0,0,0,-0.7888002190384014,1,0,1,0,0,0,0,0,2,0,1,2,0.534710024134526,-0.5620994859845382,1,1.3218425380600929,-1.384929619318896
0,0,1,0,-0.9516816739185228,1,0,1,0,0,0,0,2,2,0,0,2,0.8205391081630994,-0.6307937344547441,1,0.482432116174409,0.3696254616321504
1,0,0,0,-0.9109613101984924,1,2,0,0,0,0,0,2,2,0,1,1,0.2455573461056209,-0.6567748175040475,1,-1.6427217615905552,-0.5287684404372378
0,0,0,0,-1.2367242199587352,1,0,0,0,0,2,2,2,2,0,0,2,0.3868100911197414,-0.9364301625776459,1,-1.1794821732790197,0.8479324795753931
0,1,0,0,-0.5037576729981889,1,2,0,0,0,0,0,0,2,0,1,3,-0.10508182092943122,-0.4889683660675099,1,-0.4516550098917348,0.2206351092521508
1,0,1,0,-0.9516816739185228,1,0,1,0,2,2,0,0,0,0,1,2,0.50313588113137,-0.6799745781538503,1,0.29392403552938634,-1.384929619318896
1,1,0,0,-0.015113308357824713,1,2,1,0,0,0,0,2,2,0,1,1,1.04321990618536,0.32551761724022055,1,-1.8210859096448144,0.043430829064064376
0,0,1,0,1.5322605130033284,1,2,0,2,0,2,2,0,0,2,0,1,0.017891157082861757,1.0939131150705121,1,1.006535300030526,-0.6124273616222822
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4993295040688086,-0.9987450287188385,1,1.113046592233543,-0.6124273616222822
1,0,0,0,-1.2774445836787656,1,2,1,0,0,0,0,2,0,0,1,3,0.6610065961471517,-0.9700488452319272,1,-0.11775056211243451,-0.18152899286475918
0,1,1,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.15914390209698223,-0.9767151893958097,1,1.3083172946057415,-0.18152899286475918
0,0,0,0,-0.7888002190384014,0,1,0,0,2,0,0,0,0,0,1,2,-1.1204397880309327,-0.8541162639448061,1,0.617684550717923,-0.25067624216490647
1,0,0,0,-1.0331224013585834,1,0,0,2,0,0,0,0,0,0,1,3,-0.4573827849646494,-0.8511142016723292,1,-0.5615476129583399,0.05655493072889166
0,0,1,1,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,0,-0.6784017859867437,-0.9878404789938123,1,0.16797020586073888,-0.4941948157871642
0,0,0,0,-1.0331224013585834,1,0,1,0,0,0,0,2,0,0,1,2,0.4964886931307054,-0.7486909006113539,1,-1.0915680908257355,-0.4323323101423836
1,0,0,1,0.880734693482843,1,2,0,0,2,0,0,0,0,0,1,1,-0.3244390249513595,0.3579222305931326,1,0.7453290358183644,-0.46262759328057523
0,1,0,0,-1.1145631287986442,1,0,1,0,0,2,0,2,0,0,1,3,0.6676537841478158,-0.8239631972962517,1,-0.9258838585099308,-0.46262759328057523
1,1,0,0,-1.2774445836787656,1,2,1,0,0,0,0,0,0,0,1,2,0.2954112561106046,-0.9749051224374046,1,0.8814267980777754,0.18953041015225178
1,0,1,0,0.025607055362205634,1,0,0,0,0,2,2,2,2,1,1,3,0.30372024111143525,0.0543607572762074,1,0.8230991856808849,0.18953041015225178
0,0,1,0,0.9214550572028734,1,2,1,0,0,2,0,0,0,0,1,2,0.43167861012422654,0.9607628236912439,1,-0.0019406650345506191,0.18953041015225178
0,1,1,0,-1.0738427650786138,1,2,1,0,0,0,0,0,2,0,1,2,0.6510358141461546,-0.797761374373972,1,1.116427903097131,1.0467019136003983
0,0,0,0,-0.9924020376385531,1,0,1,2,0,0,0,2,0,0,0,2,0.6709773781481484,-0.712335043532167,1,0.031027115885430927,-1.384929619318896
1,0,0,0,-0.8702409464784621,1,0,1,0,0,0,2,0,0,0,1,2,0.3020584441112687,-0.5984994910383201,1,-0.6477710399798301,-1.384929619318896
1,0,1,0,0.6771328748826912,0,1,0,0,2,0,0,2,2,1,1,0,-0.4307940329619915,0.1144902986749351,1,0.8239445133967819,0.4619566966926313
0,1,1,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,2,-0.6235624849812617,-0.9871120374129907,1,0.11048792117974542,1.510265997955399
1,1,0,0,-0.7073594915983407,1,0,1,0,0,0,0,0,2,0,1,2,0.48651791112970877,-0.49702537143114267,1,-0.6587603002864906,0.7752006738733987
1,1,1,0,-0.6666391278783103,1,0,1,0,0,0,0,0,0,0,1,0,0.23392476710445778,-0.4918600584034986,1,-0.9072866487601977,1.0018371431514734
1,1,1,0,0.47353105628253944,1,2,1,0,2,0,0,0,2,1,0,3,0.785641371159611,0.7200459922106544,1,-1.4592856472409144,3.121350654308161
0,0,0,1,-1.1145631287986442,1,0,0,0,0,0,0,0,0,0,0,3,-0.6235624849812617,-0.9095440460491401,1,0.37676615168728866,4.605010112117843
1,0,0,0,-1.1552834925186746,1,2,0,0,0,0,0,0,0,0,0,1,-0.43245582996215753,-0.9186385288157611,1,-0.45250033760763175,-1.384929619318896
1,0,1,0,-0.0965540357978854,1,2,1,2,2,0,0,2,0,0,1,2,0.9850570111795457,0.2458084491085002,1,-1.3595369767650727,-1.384929619318896
0,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,3,0.179085466098976,-0.9764503015482383,1,-1.0078806469519361,0.9343665412005772
1,0,0,0,-0.9516816739185228,0,1,0,0,0,0,0,2,0,0,1,1,-0.9991286070188055,-0.8766979529502755,1,0.8045019759311518,-0.0787331657279182
0,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,2,0,1,2,0.5430190091353566,-0.9716160983300587,1,-1.9656369490631949,-0.0787331657279182
0,0,1,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4694171580658184,-0.9983476969474813,1,-0.5099826222886252,0.5719794520590027
0,0,0,0,1.1657772395230555,1,2,1,0,0,2,2,2,2,2,1,2,1.3905354792200795,1.830588293154118,1,-0.18368612395239758,0.5719794520590027
1,0,1,0,1.0843365120829946,1,2,1,2,2,2,2,2,0,0,1,2,1.395520870220578,1.7531085977394574,1,0.09104538371411527,0.2533008248496284
0,0,0,0,-1.1960038562387048,1,0,1,0,0,0,0,2,2,0,1,2,0.8205391081630994,-0.9012663008125309,1,-0.6841201317633995,-0.23766777135175166
0,0,0,0,-1.1960038562387048,1,0,1,0,2,0,2,2,2,0,1,2,1.1013828011911744,-0.8682215418279878,1,-0.059422949715544085,-0.23766777135175166
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,2,0,1,3,-0.3011738669490337,-0.9828296838772517,1,0.19333003733764775,0.3456320599101093
1,0,0,0,-0.7888002190384014,1,0,1,0,2,2,0,0,0,0,1,2,0.4998122871310375,-0.5776616470293631,1,0.5635835769005174,0.3456320599101093
0,0,1,0,-0.5851984004382496,0,1,0,0,0,2,0,2,0,0,1,2,-0.8545522680043529,-0.7116948979005361,1,-1.5209945705013925,1.3008585255765248
0,1,1,0,-1.1960038562387048,1,0,1,0,0,0,2,2,0,0,1,3,0.6360796411446599,-0.8893684216591116,1,-0.7914767516823138,0.828911204475269
0,1,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.16911468409797886,-0.9765827454720241,1,0.5542849720256509,0.67437057121499
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,2,0,0,1,3,-0.3726311379561772,-0.9837788653310494,1,-1.7534596923730572,-0.27177887259513533
0,0,1,0,1.5322605130033284,1,2,1,2,2,2,2,0,0,2,0,0,0.9684390411778845,1.8970972168818587,1,1.4985160306825582,-0.48280517689742425
1,0,1,0,1.4508197855632678,1,2,1,2,2,2,2,2,2,2,1,2,1.608230886241842,2.4608447784758787,1,0.17726881073560546,-0.2918986407861481
0,1,1,0,-0.2594354906780068,1,0,1,0,2,0,0,0,2,0,0,2,0.6709773781481484,-0.04951942694641123,1,-0.07125753773810156,0.689576028209922
1,0,1,0,-0.8702409464784621,1,2,1,0,2,0,0,0,0,0,1,0,0.5230774451333633,-0.6114569215820254,1,0.6075406181271594,-1.384929619318896
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,3,-1.5109620830699715,-0.9988995466299219,1,-0.1135239235329497,2.302279516486099
1,0,0,0,-1.2774445836787656,1,0,0,0,0,2,0,0,0,0,1,3,-0.5022513039691348,-0.9855006363402641,1,0.7926673879085943,0.7134537990802906
0,0,0,0,0.5549717837226001,1,0,0,0,0,2,2,0,0,2,0,1,-0.34604238595351905,0.078686291278189,1,-1.3586916490491758,0.7134537990802906
1,0,0,0,-1.1552834925186746,1,0,1,0,0,0,0,2,2,0,1,2,0.787303168159777,-0.843785637889518,1,-1.6435670893064522,0.7134537990802906
1,1,0,0,-0.4223169455581282,1,2,1,0,0,0,2,2,0,0,1,0,0.8554368451665879,-0.16392890310999647,1,0.5187812079579784,-1.0302594441408142
1,0,1,0,-0.9516816739185228,1,0,1,0,2,2,2,2,0,0,1,3,1.0000131841810405,-0.6142382439815262,1,-1.170183568404153,-0.6742320518412266
1,0,1,0,-1.0331224013585834,1,0,1,0,0,0,0,0,0,0,1,0,0.1724382780983114,-0.7736565802449666,1,-0.9334918079530035,-0.08752111045502721
0,0,0,0,-1.2774445836787656,1,0,0,2,0,0,0,0,0,0,1,1,-0.5371490409726233,-0.9859641900735143,1,-0.1633982587708705,-1.0034909019786336
0,1,0,0,0.3106496014024181,0,1,0,2,2,0,0,2,2,0,1,2,-0.29785027294870164,-0.07618480360194106,1,-0.10845195723756791,-0.34659203362723445
1,0,1,0,-0.13727439951791576,1,2,1,0,2,0,0,0,0,0,1,0,0.5114448661322006,-0.00735811120794939,1,0.6667135582399468,-0.8238583739054248
0,0,0,0,-1.1960038562387048,1,2,1,0,0,0,0,0,0,0,1,2,0.356897745116751,-0.9100296737696877,1,1.3083172946057415,-0.076073656139451
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,0,-1.481049737066981,-0.9985022148585647,1,0.8400057399988242,-0.8924852843730459
0,0,1,0,-1.1960038562387048,1,2,1,0,0,0,0,0,0,0,1,1,0.3319707901142591,-0.9061005040307106,1,-0.36205027200665674,-0.4443579187163223
1,0,0,0,-0.38159658183809786,1,2,1,0,0,2,2,2,2,0,1,3,1.3057838322116073,0.0830790147504161,1,1.320997210344196,-0.4427969022187437
0,0,0,0,-0.7888002190384014,1,2,1,2,2,0,0,2,0,0,1,2,1.0598378761870213,-0.4579985618889434,1,-1.9360504790068012,-0.43354643408494475
1,1,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4860351280674797,-0.9985684368204575,1,-0.7686529033530958,-0.6476947713823907
0,0,0,0,0.26992923768238775,1,2,1,0,2,2,0,2,2,0,1,2,1.285842268209614,0.756048665493079,1,0.34717968163089497,-0.48598502531841764
0,0,1,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,2,-1.491020519067978,-0.9986346587823504,1,0.19671134820123562,-0.9553884676828789
1,0,1,0,-0.748079855318371,0,1,0,0,0,0,0,2,2,0,0,2,-0.6119299059800988,-0.7126440793543338,1,0.8112645976583275,-0.623759185086186
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,2,-1.4893587220678117,-0.9986125847950529,1,-1.9859248142447221,-0.9287355563723706
1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,2,0,0,2,0.4931650991303729,-0.9722783179489874,1,-1.8608163122919716,-0.3663070938373935
1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,2,0,0,0,1,2,0.37019212111808014,-0.9739117930090115,1,-0.854876330374586,-0.8938150391672794
1,0,1,0,-1.2774445836787656,1,0,1,0,0,2,0,0,0,0,0,2,0.3801629031190768,-0.9737793490852259,1,1.3294504875031656,-0.4056215834060391
1,0,0,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.5126238800701375,-0.9989216206172196,1,0.8763548317823936,-0.1426192112769673
0,0,1,0,0.3920903288424788,1,2,1,0,0,2,2,0,0,0,1,2,0.6493740171459885,0.5767858146490746,1,-1.5945380817844284,-1.384929619318896
0,0,0,0,-1.0331224013585834,1,0,1,0,0,0,0,2,0,0,1,2,0.4732235351283796,-0.7765482725809554,1,-0.5623929406742368,-0.1426192112769673
0,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.18240906009930805,-0.976406153573643,1,-0.22595250974724573,-0.09052751259851188
0,1,0,0,-0.9109613101984924,1,0,1,0,0,2,0,0,2,0,1,1,0.6593447991469852,-0.6252973116176357,1,-0.9132039427714764,0.059272255743195106
0,0,1,1,-0.62591876415828,1,2,2,1,1,1,1,1,1,0,0,3,-1.3514295710540236,-0.8264575578608832,1,0.20939126393969004,-0.3612771517896403
0,0,0,1,-1.2774445836787656,1,0,0,2,2,0,2,0,0,0,1,2,-0.1582593249347472,-0.980931320969656,1,0.11048792117974542,-0.3006865855132571
1,0,0,0,-0.9924020376385531,1,2,1,0,0,0,0,0,2,0,1,2,0.7241548821534641,-0.7206127887687761,1,-0.17523284679342796,-0.3006865855132571
0,1,1,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,3,-1.4594463760648215,-0.9982152530236956,1,-0.4930760679706859,0.6486427067178616
0,0,0,0,0.26992923768238775,0,1,0,0,0,2,0,2,2,0,1,2,-0.46569176996548,-0.11942774471798641,1,-0.2377870977698032,0.13605114125372653
0,1,1,0,1.0436161483629645,1,0,1,2,2,0,2,2,2,1,1,1,1.3539759452164248,1.73218245778131,1,0.5635835769005174,-0.26750053108325333
1,1,0,0,-1.0738427650786138,1,0,1,2,0,0,0,2,0,0,1,0,0.677624566148813,-0.7850909056651358,1,1.209413951845797,0.7114302591760221
1,0,1,0,-0.4223169455581282,1,0,0,2,0,0,2,0,0,0,1,2,-0.3510277769540174,-0.498526402567381,1,0.5931700469569111,0.8083867283034025
0,0,1,0,1.5322605130033284,1,2,1,0,2,2,2,2,2,1,1,2,1.4869197052297147,2.380738278572801,1,-0.1769235022252219,0.45842995571662043
1,0,1,0,-0.46303730927815856,1,2,1,0,2,2,0,2,2,0,0,2,1.3174164112127704,-0.05472888794865058,1,-0.5108279500045222,-0.5495241783124493
1,1,1,0,1.5729808767233588,1,2,1,2,2,0,0,2,2,0,1,1,1.3406815692150957,2.32491316469711,1,1.119809213960719,0.03967282638470855
0,0,0,0,-1.2774445836787656,1,0,1,0,2,0,0,0,0,0,1,2,0.36354493311741554,-0.9740000889582021,1,0.40888860489137324,-1.384929619318896
0,1,1,0,-0.5037576729981889,1,2,1,0,0,2,0,2,0,0,0,2,0.8654076271675846,-0.14609312137351624,1,-1.7652942803956149,-0.6139305626940246
0,0,1,0,-1.1552834925186746,1,2,1,0,2,0,0,2,2,0,1,2,1.1030445981913404,-0.8376711434080762,1,-1.5471997296941984,0.21780215338617487
1,0,0,0,-0.015113308357824713,1,2,1,2,2,0,2,2,2,0,1,1,1.4420511862252297,0.5081357141534639,1,-1.5717142334552103,-0.5160490467532642
1,0,0,0,-1.0738427650786138,1,0,1,0,0,0,0,2,0,0,1,1,0.5230774451333633,-0.8029929093635089,1,-1.876032211178117,-0.3265878962878942
0,1,1,0,-0.21871512695797646,1,2,1,2,0,0,2,2,2,0,1,0,1.3140928172124378,0.25863343572841985,1,-0.808383306000253,-0.20361448553420422
1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,3,0.21896859410296257,-0.9759205258530954,1,1.1240358525402037,0.0763856217907232
0,0,0,0,-0.7888002190384014,1,2,1,0,2,2,2,0,0,0,0,2,0.8188773111629334,-0.507510515397514,1,-1.8379924639627536,-1.384929619318896
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4677553610656522,-0.9983256229601837,1,-0.6612962834341816,-1.384929619318896
1,0,0,0,-0.5444780367182193,1,2,1,0,2,0,0,2,2,0,1,2,1.1695164781979852,-0.15459160648310147,1,-0.6173392422075394,-0.9979984365241903
0,0,0,0,-0.9109613101984924,1,2,1,0,2,0,0,0,0,0,1,1,0.5396954151350245,-0.6462675995503785,1,-1.2293565085169404,0.18184095851603138
0,1,1,0,-0.7888002190384014,1,0,1,0,0,0,0,0,0,0,1,2,0.179085466098976,-0.6026935486248687,1,0.5923247192410142,-0.723490794653706
0,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,3,0.179085466098976,-0.9764503015482383,1,1.160384944323773,-1.384929619318896
0,1,1,0,1.4508197855632678,1,2,1,2,2,0,0,0,2,1,1,1,1.0565142821866886,1.8983554341578235,1,1.3159252440488143,-0.629714173947319
0,0,0,0,0.26992923768238775,1,0,1,2,0,2,2,2,0,1,1,2,1.0232783421833662,0.6228983741138111,1,-1.3806701696624968,-0.7384071745194569
0,1,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.16246749609731476,-0.9766710414212145,1,0.28800674151810757,-0.5816117396515644
0,1,0,0,-1.2774445836787656,1,0,1,0,0,0,0,2,2,0,1,2,0.8155537171626008,-0.9679959644132482,1,-1.127071854893408,0.9106622166077173
0,0,0,0,0.14776814652229667,1,0,1,0,0,2,2,0,2,0,1,2,0.7573908221567865,0.35149870028952396,1,-1.557343662284962,-0.8047792833794645
0,1,0,0,-0.7073594915983407,1,0,1,2,0,2,2,0,2,0,1,3,1.0482052971858582,-0.3775388781891039,1,-1.240345768823601,-0.3541658544117824
0,0,0,0,-1.1145631287986442,1,2,1,0,0,0,0,2,0,0,1,2,0.6792863631489789,-0.7978055223485673,1,-0.24624037492877285,-0.3541658544117824
0,0,0,0,-0.7888002190384014,0,1,0,0,0,0,0,0,2,0,1,2,-0.9858342310174765,-0.8104759910574034,1,-1.0957947294052204,-0.3541658544117824
1,0,1,0,-1.1145631287986442,1,2,1,0,2,0,0,0,0,0,1,2,0.5496661971360212,-0.8236320874867874,1,-0.491385412538892,-0.3541658544117824
0,0,0,1,-1.2367242199587352,1,0,2,1,1,1,1,1,1,0,1,2,-1.5009913010689746,-0.9915930568344085,1,-1.3164252632543276,-0.4360324973959032
0,0,1,0,-0.62591876415828,1,2,1,0,0,0,0,0,2,0,1,2,0.6875953481498096,-0.3665681065021848,1,-0.6173392422075394,-0.4360324973959032
1,0,1,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.2073360151017999,-0.9760750437641786,1,-0.1633982587708705,-1.384929619318896
1,1,0,0,-0.9516816739185228,1,2,1,0,0,0,0,0,2,0,1,2,0.6743009721484804,-0.6778554753732784,1,0.5872527529456324,-0.5671578831925035
1,0,0,1,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,2,-0.6767399889865777,-0.9878184050065146,1,-0.2817441389964453,-0.22142163669176723
1,1,1,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.18407085709947407,-0.9763840795863453,1,0.4748241667313363,-0.6974160376015602
0,0,1,0,-1.2774445836787656,1,0,1,0,0,0,0,2,0,0,1,0,0.48485611412954227,-0.9723886878854755,1,-0.7678075756371988,-0.2199184356200249
0,0,0,0,-0.9516816739185228,1,0,1,0,0,0,0,2,2,0,1,0,0.8654076271675846,-0.649931881441784,1,-1.5404371079670227,2.064600300873302
1,0,1,0,-0.5037576729981889,1,0,1,0,0,0,0,0,0,0,1,2,0.18905624809997262,-0.3580254734180043,1,0.3150572284268104,0.19664170753010973
1,1,0,0,1.5322605130033284,0,1,0,0,0,0,0,2,2,1,1,2,-0.6484894399837535,0.43376845094776856,1,1.203496657834518,7.329619870076655
0,0,0,0,-1.1960038562387048,1,2,1,0,0,0,0,0,0,0,1,2,0.36686852711774764,-0.898683644298709,1,0.9084772849864782,0.14749859556930273
1,1,0,0,-0.5037576729981889,1,0,1,0,0,0,0,0,0,0,0,1,0.21730679710279655,-0.3941164426496195,1,-0.605504654184982,0.9661650254105111
1,1,1,0,-0.46303730927815856,1,0,1,0,0,0,0,0,0,0,1,2,0.14418772909548702,-0.35634785038338485,1,-0.46264427019839527,0.9661650254105111
0,0,1,0,-0.62591876415828,1,2,1,0,0,2,0,2,0,0,0,2,0.7806559801591124,-0.36257271480131475,1,-0.3037226596097663,0.399920744770342
0,0,0,0,-1.2367242199587352,1,0,1,0,0,0,0,0,0,0,0,0,0.17410007509847744,-0.9398516306087776,1,-1.2445724074030857,1.3211517400450463
0,0,0,0,-0.46303730927815856,1,2,1,0,0,0,0,2,2,0,1,2,1.0831030341893466,-0.07170378418052335,1,-0.06703089915861675,1.4242366443110686
1,0,1,1,-1.1145631287986442,1,2,2,1,1,1,1,1,1,0,1,0,-1.2916048790480432,-0.94782034002322,1,-1.9428131007339768,1.4242366443110686
1,0,0,0,-0.3408762181180675,1,2,0,2,0,0,0,0,0,0,1,0,-0.3028356639492,-0.3891056475330589,1,-0.23186980375852448,1.4242366443110686
0,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.16246749609731476,-0.9766710414212145,1,-1.6756895425105367,1.4242366443110686
0,0,0,0,-0.9109613101984924,1,2,1,0,0,2,0,2,2,0,1,2,1.1911198392001445,-0.5393632790679854,1,-0.3375357682456448,1.4242366443110686
0,1,0,0,-1.2774445836787656,1,0,1,0,2,0,0,0,2,0,1,2,0.7058751151516368,-0.9694528475748915,1,0.8104192699424305,1.4242366443110686
0,0,0,0,0.8400143297628127,1,2,1,2,0,2,0,2,2,1,1,1,1.4021680582212426,1.5467609644812685,1,0.9718768636787504,1.4242366443110686
1,0,0,0,-1.1960038562387048,0,1,0,0,2,0,0,0,0,0,1,2,-1.16863190103575,-0.9723445399108803,1,-1.4085659842870966,1.4242366443110686
1,1,1,0,0.5549717837226001,0,1,0,0,2,2,2,2,2,1,1,0,-0.1615829189350795,0.23607382071024813,1,-0.3290824910866752,1.4242366443110686
0,0,1,0,0.6771328748826912,1,2,1,0,0,0,0,2,2,0,1,2,1.0249401391835322,1.1043982590368835,1,1.1257265079719976,2.885290270618779
1,0,0,0,-0.8702409464784621,0,1,0,0,0,2,0,2,0,1,1,2,-0.7698006209958805,-0.7996597372815677,1,-1.0831148136667659,2.885290270618779
1,0,0,0,0.5142514200025698,1,2,1,0,2,0,0,2,2,0,1,1,1.1994288242009752,1.0851938900879505,1,0.42072319291393073,1.2389960199317442
1,0,1,1,0.18848851024232702,0,1,0,2,2,2,0,0,0,0,0,0,-0.8163309370005319,-0.36780424979085174,1,-0.6536883339911088,-0.22922671917966012
1,0,1,0,0.6771328748826912,1,2,1,0,0,0,0,2,0,0,0,2,0.6560212051466532,0.8710099913391051,1,0.20178331449661738,0.008510311858973288
0,1,0,0,-0.748079855318371,1,2,1,0,2,0,0,0,0,0,1,2,0.47156173812821356,-0.5209756476490647,1,0.6785481462625044,0.26654055736612814
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.481049737066981,-0.9985022148585647,1,0.8602936051803514,1.6990911787365703
0,1,0,0,0.5956921474426305,1,2,1,0,2,2,0,0,0,0,1,0,0.6792863631489789,0.7449675238696718,1,0.22038052424635057,0.3499104014219913
1,1,1,0,-0.7888002190384014,1,0,1,0,2,2,0,2,2,0,1,2,1.1047063951915064,-0.4609344021995274,1,-0.5801448227080731,0.8296049895853039
1,0,1,0,-1.1145631287986442,1,0,1,0,0,2,0,2,2,0,1,2,0.9867188081797118,-0.7875190442678746,1,0.1519089792586966,0.8940113739668791
1,1,0,0,-1.1960038562387048,1,2,1,0,2,2,0,2,2,0,1,2,1.3373579752147637,-0.877426394531097,1,1.318461227196505,2.0365020039168877
0,1,1,0,-0.2594354906780068,1,2,1,0,2,2,0,0,2,0,1,2,0.966777244177718,0.04398598324632412,1,-1.5294478476603621,0.337248823163854
0,1,1,0,-0.9924020376385531,1,2,1,0,0,0,0,0,2,0,1,2,0.6394032351449919,-0.7366164295595535,1,0.3539423033580707,0.15270198389456466
0,0,1,0,-0.9516816739185228,0,1,0,0,0,2,0,2,2,0,1,2,-0.532163649972125,-0.8121977620666181,1,-0.034908445954532165,-1.384929619318896
1,0,0,0,-1.2774445836787656,1,0,1,0,0,2,0,2,0,0,1,2,0.6676537841478158,-0.9699605492827369,1,-1.1110106282913657,1.1174101793981241
1,0,0,0,-0.8295205827584317,1,0,0,2,0,0,2,0,0,0,0,3,-0.2695997239458775,-0.7183170940898232,1,-1.147359720074935,1.700652195234149
0,0,0,0,0.3920903288424788,1,0,0,2,2,2,2,0,2,1,0,1,0.30372024111143525,0.38789870534330606,1,-1.374752875651218,0.11367657145510027
0,0,1,0,0.025607055362205634,1,2,2,1,1,1,1,1,1,2,1,3,-1.3381351950526947,-0.6805926497981838,1,0.6709401968194317,-1.384929619318896
0,0,0,0,-0.055833672077855064,1,2,1,0,0,2,0,0,2,0,1,2,0.8354952811645946,0.23176939318721146,1,-2.0028313685626613,0.2778723808300319
1,1,1,0,-0.5851984004382496,1,0,1,0,0,0,0,0,2,0,0,2,0.4582673621268844,-0.379348945147509,1,-0.7432930718761869,1.4812426541856047
1,0,1,0,0.3920903288424788,1,2,1,0,2,2,2,0,2,0,1,2,1.1528985081963241,0.8194451570118553,1,0.18910339875816295,0.41709192624370633
1,1,0,0,-1.1552834925186746,0,1,0,0,0,0,0,0,0,0,1,0,-1.3148700370503688,-0.9621684317666755,1,0.24827633887095032,0.41709192624370633
0,0,0,0,-0.8295205827584317,1,2,0,0,0,0,2,2,2,1,0,3,0.3087056321119333,-0.622162805421373,1,-0.21242726629289432,0.41709192624370633
0,1,0,0,-0.7073594915983407,1,2,0,0,0,0,2,0,0,0,0,1,-0.3244390249513595,-0.6731757900661822,1,-1.0425390833037116,1.6074537287861244
1,0,1,0,-1.0331224013585834,1,0,1,0,2,0,2,2,0,0,1,2,0.830509890164096,-0.738647236390935,1,-0.5015293451296555,0.41709192624370633
1,0,1,0,-0.748079855318371,1,2,1,0,0,0,0,0,2,0,1,2,0.677624566148813,-0.5044863791377395,1,0.12654914778178772,0.8715211733165804
1,1,1,0,-1.1960038562387048,1,2,1,0,0,0,0,2,2,0,1,2,0.9917041991802098,-0.884004442745789,1,-1.167647585256462,0.02412047683475904
1,0,0,0,-0.6666391278783103,1,0,1,2,0,0,0,2,2,0,1,2,0.9800716201790471,-0.3525952725427888,1,-1.329950506708679,0.02412047683475904
1,0,1,0,1.3286586944031769,1,2,0,2,2,2,0,0,2,1,0,1,0.25552812810661757,1.0471604099741445,1,0.012429906135697747,0.02412047683475904
0,0,0,0,0.3920903288424788,1,2,1,2,0,2,0,2,2,0,1,2,1.3440051632154282,0.9354218862735717,1,-1.76106764181613,1.1981205138655202
1,0,1,0,-1.0738427650786138,1,2,1,0,0,0,0,2,0,0,1,2,0.6011819041411709,-0.8042290526521758,1,0.04877899791926714,0.09650538998173594
1,1,1,0,0.8400143297628127,1,2,1,0,2,2,0,2,2,0,1,2,1.2991366442109427,1.4143170406955243,1,1.2339284556068089,2.333152953882653
